savings,count
0.0,74407
5.766144706808736e-05,1
8.7528093182721e-05,1
0.0001759743992991443,1
0.00022243786749380552,1
0.0008485240019861503,1
0.0017194406619880592,1
0.0018349234028045584,2
0.002171822078746825,374
0.002358723146531761,1
0.002561000343224438,1
0.0025859936829005096,1
0.0026097774244833068,1
0.0026099019031114363,1
0.0026200869877498903,1
0.0026482806462801785,1
0.0026590695564842714,1
0.002665286572495535,1
0.0026882671317562863,1
0.002718270560279519,1
0.0027311371766076038,1
0.002753400761502206,1
0.0027645993852890402,1
0.002796221851258815,1
0.0028408628760805423,1
0.002874163952796162,1
0.002886292506241868,1
0.0028890609737854084,1
0.0028912490202812786,1
0.002898779777145986,1
0.0029061440546688977,1
0.0029136751302372226,1
0.0029289072466612545,1
0.002931077582358718,1
0.0029361367233962632,1
0.002946704243555683,1
0.0029486891621235663,1
0.0029875424276341535,1
0.0029905631159935146,1
0.0029927439791434976,1
0.003023304608467591,1
0.003068317757009346,1
0.0030765698649649065,1
0.0030937326259647007,1
0.003104821168504473,1
0.0031278939044606623,1
0.003151009674447175,1
0.0031565841089146993,1
0.0031773882915404495,1
0.0032009632821792798,1
0.0032503687863217404,1
0.0032723014053623045,1
0.0032975266792215946,1
0.0034024582348795756,1
0.0034335800806129433,1
0.0034897971982554734,1
0.0035003715633059648,1
0.003511708726378515,1
0.003522741538649725,1
0.0035332696223401737,1
0.0035821016028952713,1
0.0036195318675576126,1
0.0036236946873596182,1
0.0036393929282863007,1
0.0036431932176306096,1
0.00364681915527001,1
0.003651227733805469,1
0.003710384125509555,1
0.003727089541648929,1
0.003750943991189035,1
0.0037886017681141694,1
0.00379357919014231,1
0.003797379043917786,1
0.003844334375475697,1
0.0038492337526365218,1
0.003866068305917625,1
0.0038974421070001055,1
0.003937552770954866,1
0.003965896503280251,1
0.003969646370054568,1
0.004022130230723337,1
0.004054686583385307,1
0.004059630106378112,1
0.004069629071364468,1
0.004094401578348098,1
0.004113778922756537,1
0.004133621574253723,1
0.004133730871217368,1
0.004134162911026911,1
0.0041437691373700306,1
0.004195510186868952,1
0.004273684511977798,1
0.004279411093803972,1
0.004328673854973407,1
0.004330301611090296,1
0.004338994250974691,1
0.004339269523474694,1
0.004361480387220707,1
0.004367392547856278,1
0.00437994368054983,1
0.004446602441425958,1
0.004470671220266789,1
0.0044766147297000645,1
0.004505649387988687,1
0.004511283361250315,1
0.004529888349862852,1
0.004542215864205302,1
0.0045718749825931475,1
0.0045972714071870965,1
0.0047052534424838624,1
0.004717978932846653,1
0.004731025677605479,1
0.004810959803405815,1
0.0048186847138011555,3
0.0049303865046982165,1
0.004937519644954575,1
0.004972676105830107,1
0.0049802646149552056,1
0.005041741426273858,1
0.005054173299136984,1
0.005062369094717245,1
0.005076367392252243,1
0.005092809476091051,1
0.005099533398363477,1
0.005114532119467345,1
0.0051456102213187594,1
0.005153331669499893,1
0.005257047880431824,1
0.00526589303328976,1
0.005281581948897465,1
0.005297467200431142,1
0.005373348805313283,1
0.005485437217633064,1
0.00548572135122084,1
0.005593072501592861,1
0.005630298072586274,1
0.005706583141845032,1
0.005706602979927553,1
0.005716509465993638,1
0.005725601536081701,1
0.00572609085423069,1
0.0057450185399383,1
0.005843239366180012,1
0.005874543050339168,1
0.0058845881541094965,1
0.005935666065223445,1
0.005998720993970401,1
0.00601934271439703,1
0.006104594948383067,1
0.006127999044337514,1
0.006239618374289678,1
0.006287367812261813,1
0.00632221315011092,1
0.0063316503446334,1
0.006357188361064909,1
0.0064048115583526305,1
0.006551040891377354,1
0.006602434158662742,1
0.006655206734872181,1
0.006679266625435371,1
0.0067856759013533744,1
0.006787738199350398,1
0.006788496093063457,1
0.006854557526003934,1
0.00686812267269152,1
0.007039085782894879,1
0.0070974129712458684,1
0.0070992392822699585,1
0.007114284476033631,1
0.007203856567970475,1
0.007205184590197034,1
0.007279423340007228,1
0.007294562017441538,1
0.007310854384152207,1
0.007311619620288403,1
0.007328266425597929,1
0.007342508766907608,1
0.007555154630871866,1
0.007641745048611936,1
0.007691172405391856,1
0.0077256682981927715,1
0.007781369839637086,1
0.007831878567833263,1
0.007998353115437838,1
0.00801598753811934,1
0.008019590361151484,1
0.008035213870172718,1
0.008035803886341997,1
0.00803631530378207,1
0.008072971736853236,1
0.008073587165280945,1
0.008095006792891997,1
0.00809502675247183,1
0.008134418219748963,1
0.008154015040880598,1
0.008169882594175995,1
0.008208899245894425,1
0.008371347049719136,1
0.008476169084482862,1
0.008497867185720497,1
0.008716372103149002,1
0.008806645958401065,1
0.008826629099297226,1
0.008829382688159897,1
0.00885099614482517,1
0.008851354083819743,1
0.009159898555051183,1
0.009186400176839114,1
0.009210522624428043,1
0.009260586025205629,1
0.009309612456296062,1
0.009630090255513741,1
0.009655665288308267,1
0.009706392779113117,1
0.009706421475875119,2
0.009707454672327944,1
0.009707913941358061,1
0.009847950830736191,1
0.009876004716754103,1
0.009934999303996273,1
0.009935961455817642,1
0.010052696202260333,1
0.01025208039045239,1
0.010267163278261984,1
0.010325707492278758,1
0.010327916297037304,1
0.010355606303385105,1
0.010486859084927237,1
0.010585079458220355,1
0.010926002961878296,1
0.011067922543757923,1
0.01114271265709796,1
0.011176054084599096,1
0.011209059840148585,1
0.011248963537062544,1
0.011252472006772528,1
0.011252857686362283,1
0.011359893151746665,1
0.011402028200319513,1
0.01143367590364383,1
0.01143761931968618,1
0.01143817719402153,1
0.011478046239419929,1
0.011478567932312427,1
0.01155040968755387,1
0.011674987909305568,1
0.01175036864182331,1
0.011751546303189966,1
0.012303950410931182,1
0.012346472919816182,1
0.012395090440252048,1
0.012820903332630411,1
0.012859319491283112,1
0.012864509455106856,1
0.013009486372750257,1
0.013064256836341642,1
0.013108542452736021,1
0.013217680474420965,1
0.013261621237336608,1
0.0134705097958765,1
0.013633173737734462,1
0.013686255382832465,1
0.013741879855344226,1
0.0138570108092366,1
0.013919875178603984,1
0.014328359511724632,1
0.014388391468027015,1
0.014444796423888847,1
0.014508117758314407,1
0.014761211074842412,1
0.015855178009156413,1
0.015857706519696875,1
0.01586191902599285,1
0.015865828375916376,1
0.015928872931929555,1
0.01593722391044747,1
0.016010045595299054,1
0.016015512573477404,1
0.016076998790466725,1
0.016088028186268505,1
0.016089683901004657,1
0.01609173430576795,1
0.01621973680470682,1
0.01624629483924922,1
0.016306167149264184,1
0.016312081403899278,1
0.01656090474364924,1
0.016641407101401526,1
0.016807277641831084,1
0.016890199044135426,1
0.016959913214175018,1
0.016972275497702118,1
0.01697464479970219,1
0.017226615175540316,1
0.017391143129568812,1
0.017399253810442415,1
0.01749176851684124,1
0.017679209925472797,1
0.017756372466832884,1
0.01803990307212994,1
0.01812965928543818,1
0.018338369761323588,1
0.01834164818404778,1
0.018428852090934606,1
0.01844448564317777,1
0.01883861712810214,1
0.01883959005198949,1
0.018939358977317303,1
0.018957512905498262,1
0.019048586049642015,1
0.019158521284976516,1
0.01936760758634929,1
0.01937400787211066,1
0.019375722952715942,1
0.019390485190325726,1
0.019480457833184008,1
0.019484966823744464,1
0.019493065121360377,1
0.019493296600206628,1
0.01959007100662331,1
0.01971441095758799,1
0.01971867360973471,1
0.01971902891395486,1
0.01981746515600572,1
0.019840099590277865,1
0.019937813891064998,1
0.01994992920816446,1
0.01995599238984421,1
0.02017191378505247,1
0.020311562327932343,1
0.020315884202141567,1
0.020659992071033473,1
0.020666624700994587,1
0.021053475352857814,1
0.021068877665616357,1
0.02117336738510751,1
0.02117500612721386,1
0.021215829933671913,1
0.021581026628716422,1
0.021592807439853732,1
0.021713049919314303,1
0.021856733905865122,1
0.021857461469325257,1
0.021870711592523018,4
0.021880623275528838,1
0.02202402914086765,1
0.022153470357224796,1
0.022156011904360208,1
0.022438114244317173,1
0.022458528576803364,1
0.022727964998753913,1
0.022747649434963657,1
0.022751275085929706,1
0.02305288731603191,1
0.023066816553080866,1
0.023224277579315958,1
0.023225756246639688,1
0.023354294413066055,1
0.023374413521576,1
0.023543880785393632,1
0.023687761094957398,1
0.024180979878030816,1
0.02471506647194327,1
0.02474132798782188,1
0.02507120984184924,1
0.025269193765634017,1
0.02527814350279876,1
0.025477247330518996,1
0.025679110839962146,1
0.025680717755371823,1
0.025835923667125716,1
0.025848738701854942,1
0.02585342037499311,1
0.025861362741236706,1
0.025938734331055868,1
0.026043120954435842,1
0.0265970845837558,1
0.02659996433439056,1
0.02665870908544656,1
0.026892800681514735,1
0.027072647810670404,1
0.027101476791507418,1
0.027517622308459548,1
0.027550412446398755,1
0.02775959888051814,1
0.027774393854795864,1
0.02796650595430772,1
0.02819999656422326,1
0.02866384955211371,1
0.028704950425796072,1
0.02870670735439419,1
0.028911726372890908,1
0.028918092855695802,1
0.02893822938335155,1
0.029413978157449137,1
0.030221383532010863,1
0.03047384786745255,1
0.030729127667540247,1
0.03133446590822326,1
0.031626047586937676,1
0.032510446992652445,1
0.03280672302496153,1
0.03317271210741852,1
0.033173650637434056,1
0.033508508534049956,1
0.03378648170254806,1
0.03449630933305314,1
0.034505735891493645,1
0.035231573739916706,1
0.03532543870017946,1
0.035608807461244195,1
0.03711739048837898,1
0.03754839226181286,1
0.0379254936344177,1
0.03836831525804039,1
0.03882490536495837,1
0.03916198220493784,1
0.039295032914422504,1
0.04020997221028085,1
0.04062950926789909,1
0.0406392157105457,1
0.04218860030120947,1
0.0422054673891385,1
0.04221387885255809,1
0.04274563670570467,1
0.04329181858339982,1
0.043324096067564,1
0.04383679802172947,1
0.04493463940468549,1
0.04553448338035045,1
0.04554648879051922,1
0.046123068839709305,1
0.046141413573566825,1
0.046764875136031364,1
0.04679373613013479,1
0.046878324254474586,1
0.047466345896664444,1
0.047517114613636696,1
0.04765582911242316,1
0.04889538225999101,1
0.049569095674650634,1
0.04958856189998611,1
0.05021627673633205,1
0.050232488398530555,1
0.050325041118736195,1
0.05096414456424889,1
0.051051555368957925,1
0.05152344145674414,1
0.05215409054805401,1
0.052624492484848684,1
0.053433524242912506,1
0.05352054356827533,1
0.05419919537364609,1
0.05423608415175069,1
0.05433715816877935,1
0.05439207155744128,1
0.054394955323932556,1
0.05789176702932412,1
0.05795246736191034,1
0.058056176437301946,1
0.058930488194516746,1
0.05893366170990372,1
0.058959697434442335,1
0.058982365115410045,1
0.05913251536159521,1
0.06007843079845335,1
0.0601516295226858,1
0.061018832927234985,1
0.0611604672867599,1
0.06118565731111857,1
0.06118656955636895,1
0.06119261386828798,1
0.06121828698437797,1
0.06221739608324711,1
0.06228160367873309,1
0.06228680273347829,1
0.06229436654459898,1
0.062369039454862184,1
0.06327037964925805,2
0.06338948689482068,1
0.06350376117278185,1
0.06446045708002827,1
0.06461586907960126,1
0.0646872918858638,1
0.0670854184077762,1
0.06723695851628547,1
0.06841273942687583,1
0.06846695417879696,1
0.06849166463263259,1
0.06850066766816892,1
0.06854328555144035,1
0.06973775325100154,1
0.06982021258044073,1
0.06987906161004287,1
0.06994575800314459,1
0.06998183895501518,1
0.07129455502521184,1
0.07148658388149659,1
0.07152271425116931,1
0.0727960088691796,1
0.07282394355262661,1
0.07282475123219363,1
0.07292261287334775,1
0.07434168963120127,1
0.07435330673032065,1
0.07443523447631657,1
0.0744426607168771,1
0.07450381471513315,1
0.07455897314777807,1
0.07612844283468365,1
0.07614168462114694,1
0.07615457771798381,1
0.07621539304401927,1
0.07779525991782342,1
0.07788587682402313,1
0.07794578861024257,1
0.07798726302262109,1
0.07801468998243952,1
0.07956619206301122,1
0.07959107482254374,1
0.0797039173415681,1
0.07970914211491072,1
0.0797507712488158,1
0.07976045867547739,1
0.07976181510302154,1
0.07977635115104803,1
0.07991713991524124,1
0.08146164992655525,1
0.08155351864272052,1
0.0815699311037072,1
0.08162671645835873,1
0.08164945274398963,1
0.0817006557254663,1
0.08173482673889718,1
0.08185914074207053,1
0.08349885933299592,1
0.08356261660358726,1
0.0855189982886302,1
0.08577392740136168,1
0.08594570114424982,1
0.08595785234969616,1
0.08598374137046,1
0.08788917146299023,1
0.09044801119614747,1
0.09045050306910726,1
0.09047168953420762,1
0.09051533999426542,1
0.09255390826081197,1
0.09259567411151191,1
0.09277307599926529,1
0.09285205212905562,1
0.0928536277709586,1
0.09506367305810204,1
0.09509203342457025,1
0.09517611248006959,1
0.09529020105242689,1
0.09530901184141388,1
0.09537463106277162,1
0.09546337435157833,1
0.09551364293590048,1
0.09551836701443642,1
0.09556785897256766,1
0.09595746807963666,1
0.09780562208796577,1
0.09783593386814156,1
0.09792990305741985,1
0.09801937040221649,1
0.09808994840201611,2
0.09812366253422121,1
0.09839952045556721,1
0.10085678036132846,1
0.10105359709683674,1
0.10117879100728848,1
0.10121247807335293,1
0.10134181989918602,1
0.10343466371660733,1
0.10373602623812744,1
0.10377471804986599,1
0.1039271424230146,1
0.10424161218729264,1
0.10436886259525,1
0.10441699372181337,1
0.10455894842645763,1
0.10704492619896121,1
0.1071794670897564,1
0.10719521472673073,1
0.10730627933428337,1
0.10733855569795726,1
0.1074277674159877,1
0.10750691749758502,1
0.10753050917404149,1
0.1075865368545578,1
0.10759923047426777,1
0.1076147489666611,1
0.10773198751751453,1
0.11051343591055518,1
0.11059570970436845,1
0.11064565485538654,1
0.1110269425741369,1
0.11104909959275344,1
0.11114383598743365,1
0.11121009701371201,1
0.11209603871857358,1
0.11423610627844508,1
0.11424485165672608,1
0.1144974541396387,1
0.11451223042660873,1
0.11455378420720241,1
0.11473313041016805,1
0.11478086367958831,1
0.11485474797794633,1
0.11486238275332454,1
0.11489896338603897,1
0.11500884521745224,1
0.11825365952051638,1
0.118323554427898,1
0.11834274735692427,1
0.11845974547986823,1
0.1185829712382748,1
0.11860953254888927,1
0.11866054647968773,1
0.11877645526572846,1
0.11894212480753556,1
0.11896496746046702,1
0.11904088529202744,1
0.12245484079117666,1
0.12246763081032085,1
0.12258194594312044,1
0.12260346102426602,1
0.12272720476090793,1
0.12276575377297815,1
0.12293584165237516,1
0.123089324210329,1
0.12633760650955708,1
0.12713810502999254,1
0.12776100119857417,1
0.12780874818978807,1
0.12784109714926542,1
0.1278669881094723,1
0.132684815467434,1
0.13280181863780147,1
0.1328276085285431,1
0.1329642469503799,1
0.13301219072467763,1
0.13719713495307106,1
0.13719828162610326,1
0.1372258075302615,1
0.1373044318329144,1
0.13747634122238414,1
0.1377410815051625,1
0.1432779673739428,1
0.14352663446195546,1
0.1437591680350301,1
0.14386247814522526,1
0.14391103474273892,1
0.14400382477948304,1
0.1440253034616785,1
0.14406132621897708,1
0.14410179430457531,1
0.14413089478721258,1
0.14923860175462522,1
0.14924538594417674,1
0.14934926100979407,1
0.14942335175088067,1
0.1494247119008174,1
0.14954927049691846,1
0.14969519284694896,1
0.14978260968744156,1
0.14986123537037377,1
0.14993446560928717,2
0.15024872889694343,1
0.15631725293770357,1
0.15661029885276792,1
0.156926194834929,1
0.15698096968537822,1
0.15721249616916946,1
0.15725466528719778,1
0.15749077773993467,2
0.1635018102679794,1
0.16354008926436597,1
0.16356290229369683,1
0.16379873774540377,1
0.16397708486292373,1
0.16411889384335449,1
0.16424451325972655,1
0.1652306515415354,1
0.16526724858296338,2
0.1652697444261544,1
0.1652755683534363,1
0.1653088558135788,1
0.16880646206212177,1
0.1717345022571179,1
0.17201253248386286,1
0.172055802448432,1
0.17273200784978088,1
0.18110058140176297,1
0.1811215623534604,1
0.18188415833356417,1
0.18294657976827094,2
0.18306262301846185,62
0.18306670607062603,175
0.18306895206243032,1
0.18307487272139228,55341
0.18308916611364234,2
0.18309752915728209,1
0.18310161232772848,2
0.1865656075673054,1
0.19481643800559023,2
0.20008457986046307,1
0.2142002197476798,1
0.22825777116517074,1
0.24801323502749745,1
0.24963882172240218,1
0.259499292417697,1
0.26961539205633694,1
0.28238249711649366,1
0.31255264120604725,1
0.3262837777402332,6
0.3271518823365287,3
0.33090829190806215,1
0.33115936538723806,1
0.33151843548463616,1
0.3690648552595873,1
0.3711599277162864,1
0.3843252747427802,1
0.38642039005262613,1
0.387327113845151,1
0.39687779115374155,1
0.4024505773052518,1
0.4030231673088816,1
0.43005733306973304,17
0.4337630631583303,607
0.43774083012226506,1
0.4386395019597086,28
0.43983683257705786,3
0.4436268309312769,16
0.44489528982577636,1
0.44872887603628114,12
0.45394964129163884,9
0.45929331924775213,6
0.4663487473513649,1
0.4703671943163406,4
0.4719442802754374,1
0.47787053167738675,1
0.49419810060606695,2
0.4964976015108593,1
0.49831535856476983,1
0.49839097867587695,1
0.49839854194930816,1
0.4989119400898409,4
0.4991227990160754,2
0.4991546708993937,3
0.4991622600429969,4
0.4992062816270923,1
0.49920779975124,1
0.4992243171924022,1
0.49923190577963156,4
0.4992594214667409,309
0.4992609399141109,2
0.4992913108012751,2
0.49929738542211627,1
0.49929745042492923,1
0.4993153954682008,1
0.49932927960675405,2
0.49933057841187595,1
0.4993368740608251,4
0.4993381702299756,7
0.4993457622789306,2
0.4993490256678571,3
0.49935813976126453,1
0.49936725418737793,2
0.49936855901304844,1
0.4993733306562993,1
0.49937484979663604,2
0.4993794072731034,101
0.4993809264504118,2
0.49938244563696327,8
0.4993837259869051,4
0.49939004170837,18
0.49939688479206606,1
0.4993976380108669,102
0.4994035922861662,1
0.49940523454446445,88
0.49942498661344503,1
0.499441701122987,4
0.49946449543908333,5
0.4994705742747781,2
0.49947209400682174,1
0.49947486244224704,2
0.49948247438985816,2
0.49949005508560934,1
0.49951284578367494,2
0.49952044314521155,5
0.4995237703995156,4
0.4995280550942065,7
0.4995389713736219,1
0.4995465722076152,24
0.49955083490254654,7
0.4995617745695348,1
0.49956603216807466,3
0.49956937609748236,10
0.49957363114759085,9
0.4996454041023549,1
0.4996743008121172,60
0.49967757634748755,1
0.4996819057649634,8873
0.4998021899098595,1
0.5070426244309846,2
0.5212017444218104,1
0.5283177554919333,1
0.530275030012657,3
0.5303326469965067,11
0.5499210184251482,1
0.6011080544092924,1
0.6099051561203808,1
0.6121506488364632,1
0.641903592317071,1
0.6453097504850426,2
0.6453176914557611,1
0.6527842100555551,3
0.663261485044083,1
0.6647946933255593,1
0.6669228386187571,1
0.6673781845389254,3
0.6673849232754522,2
0.6674253585526018,1
0.6731273854961832,1
0.6774398267284268,1
0.6785249161662636,4
0.6796553532920172,3
0.6811579843362262,1
0.7006111947509157,1
0.7392659961101993,1
0.7420388326709323,1
0.7475155214728191,1
0.7479845289176286,1
0.7480230555387682,1
0.7480287063267232,4
0.7481161095372993,2
0.7482303210761787,3
0.7490101358801031,1
0.7496532424869207,1
0.7498840223768591,4
0.7498897067184149,2
0.7550483176920612,1
0.7550582739442888,1
0.7637086438323575,138
0.7672681992189458,91
0.7708610913147214,47
0.774487790641113,25
0.7745693199218154,1
0.7781487766161257,17
0.7818445377656085,19
0.7827432483531356,1
0.7847598302725098,1
0.7855755719405718,5
0.7893423865407573,5
0.7899030603162274,5
0.7901003069294603,1
0.7913335872260976,1
0.7931454987446699,4
0.7969854357462929,2
0.8020502429053796,1
0.8040021472569399,1
0.8047779444648873,2
0.8059734155698189,1
0.8087316228758117,1
0.8174112780871498,1
0.8271924270735211,1
0.8406008553783437,1
0.840648451825622,1
0.8562573667581745,1
0.8679229540632672,1
0.8688579490534167,1
0.8720265319397774,6
0.8770580516796308,1
0.8816817131060988,1
0.8888290762168015,1
0.8919059087417224,1
0.9006218387384707,2
0.901778262601077,1
0.9054887301715765,1
0.9113922979084529,1
0.9114640008609659,1
0.9122312036400346,1
0.913996620057911,1
0.9140193582821833,1
0.9142665814651738,1
0.9204455051710423,8
0.9238296387278654,1
0.9290197571918221,1
0.9395207146477355,1
0.9518718838820464,1
0.955944998291411,1
0.9592634530356949,1
0.9606113845740365,8
0.96307161178644,3
0.9687912917636695,1181
0.9692616915783561,40
0.9694213867432728,1
0.9708226233719935,1
0.9751858924809409,1
0.9753039255362203,1
0.9763663022301373,1
0.9765129903378753,70
0.9770269716294369,1
0.9776290305282349,1
0.9780128629703682,1167
0.97825927734375,1168
0.9799539444009211,1
0.9806184663833213,1
0.9809595369259856,1
0.9835209719475876,1
0.9836837979094077,1
0.9856287924125237,1
0.985715738219777,4
0.9894195142549617,1
0.9904069885076077,4
0.9910068013165696,1
0.9919672460706894,1
0.9924471870600581,3
0.9952373351442488,1
0.9954481687308459,1
0.9955086660288972,1
0.996093185524659,2
0.9963366553365884,1
0.9985397888130736,2
0.9985904584137125,1
0.9986040687290866,1
0.9986450962532698,1
0.9986690187290916,1
0.9986828323151132,1
0.9987282312594251,2
0.9987470878363109,1
0.9987496995932721,1
0.9989256846991826,1
0.9990384205753653,388
0.9993110475726975,1
0.9993486016242344,8
0.9993503305004721,1
0.9993638115299268,154
0.9993639644793944,3
0.9994377337110482,1
0.9994889127531479,38
0.9995041161402591,106
0.9995041236831137,6
0.999504131225739,17886
0.9995041463103009,1
0.9995045984207934,753
0.9995193199898997,18240
0.9995193273016008,23965
0.9995193346130795,15
0.9995194296420664,4
0.9995195538540599,1
0.9995196560980874,1
0.9996649032128526,5
0.9996801092769831,8
0.9996801141428183,2
0.9996808617188851,2
0.9996953158037244,2
0.9996953343412802,6
0.9996953853079301,1
0.9996954640410386,1
0.9997642657257575,1
0.9998215958253424,2
0.9998337667272231,1
0.9998805282846359,1
0.9998861000847422,2
0.9998861965240644,1
0.9999451767744452,2
0.9999550592094915,1
0.9999702780782994,1
1.0,8122
